CleanRainfall,CumDaily,CumHourly,CumYearly,DateData,DateTime,District,HeavyThresholdLevel,Latitude,LightThresholdLevel,Longitude,MainBasin,ModerateThresholdLevel,NewRainfallId,NewStationId,OldRainfallId,OldStationId,RainfallStationName,RainfallStatus,RawRainfall,RtuId,SeverityLevel,State,StationCode,StationId,SubBasin,TimeData,UpdatedBy,UpdatedDate,VeryHeavyThresholdLevel
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-6:45:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,06:45:00,ETL_Email,19/2/2023-7:10:32 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-6:30:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,06:30:00,ETL_Email,19/2/2023-6:50:29 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-6:15:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,06:15:00,ETL_Email,19/2/2023-6:30:28 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-6:00:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,06:00:00,ETL_Email,19/2/2023-6:20:26 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-5:45:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,05:45:00,ETL_Email,19/2/2023-6:05:30 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-5:30:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,05:30:00,ETL_Email,19/2/2023-5:50:32 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-5:15:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,05:15:00,ETL_Email,19/2/2023-5:35:25 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-5:00:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,05:00:00,ETL_Email,19/2/2023-5:20:30 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-4:45:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,04:45:00,ETL_Email,19/2/2023-5:10:29 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-4:30:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,04:30:00,ETL_Email,19/2/2023-4:55:29 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-4:15:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,04:15:00,ETL_Email,19/2/2023-4:30:24 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-4:00:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,04:00:00,ETL_Email,19/2/2023-4:15:31 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-3:45:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,03:45:00,ETL_Email,19/2/2023-4:15:31 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-3:30:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,03:30:00,ETL_Email,19/2/2023-3:55:35 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-3:15:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,03:15:00,ETL_Email,19/2/2023-3:35:25 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-3:00:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,03:00:00,ETL_Email,19/2/2023-3:20:27 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-2:45:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,02:45:00,ETL_Email,19/2/2023-3:00:25 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-2:30:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,02:30:00,ETL_Email,19/2/2023-2:45:24 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-2:15:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,02:15:00,ETL_Email,19/2/2023-2:30:27 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-2:00:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,02:00:00,ETL_Email,19/2/2023-2:20:28 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-1:45:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,01:45:00,ETL_Email,19/2/2023-2:05:30 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-1:30:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,01:30:00,ETL_Email,19/2/2023-1:55:24 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-1:15:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,01:15:00,ETL_Email,19/2/2023-1:35:25 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-1:00:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,01:00:00,ETL_Email,19/2/2023-1:20:33 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-12:45:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,00:45:00,ETL_Email,19/2/2023-1:00:27 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-12:30:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,00:30:00,ETL_Email,19/2/2023-12:50:37 AM,90
0.0,0.0,0.0,540.5,19/2/2023,19/2/2023-12:15:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,00:15:00,ETL_Email,19/2/2023-12:40:27 AM,90
0.5,0.0,0.5,540.5,19/2/2023,19/2/2023-12:00:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.5,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,00:00:00,ETL_Email,19/2/2023-12:15:23 AM,90
0.0,44.0,0.0,540.0,18/2/2023,18/2/2023-11:45:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,23:45:00,ETL_Email,19/2/2023-12:10:30 AM,90
0.0,44.0,0.0,540.0,18/2/2023,18/2/2023-11:30:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,23:30:00,ETL_Email,18/2/2023-11:45:32 PM,90
0.0,44.0,0.0,540.0,18/2/2023,18/2/2023-11:15:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,23:15:00,ETL_Email,18/2/2023-11:40:38 PM,90
0.0,44.0,0.0,540.0,18/2/2023,18/2/2023-11:00:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,23:00:00,ETL_Email,18/2/2023-11:15:36 PM,90
0.0,44.0,0.0,540.0,18/2/2023,18/2/2023-10:45:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,22:45:00,ETL_Email,18/2/2023-11:10:28 PM,90
0.0,44.0,0.0,540.0,18/2/2023,18/2/2023-10:30:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,22:30:00,ETL_Email,18/2/2023-10:50:29 PM,90
0.0,44.0,0.0,540.0,18/2/2023,18/2/2023-10:15:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,22:15:00,ETL_Email,18/2/2023-10:30:29 PM,90
0.0,44.0,0.0,540.0,18/2/2023,18/2/2023-10:00:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,22:00:00,ETL_Email,18/2/2023-10:20:27 PM,90
0.0,44.0,0.0,540.0,18/2/2023,18/2/2023-9:45:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,21:45:00,ETL_Email,18/2/2023-10:00:25 PM,90
0.0,44.0,0.0,540.0,18/2/2023,18/2/2023-9:30:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,21:30:00,ETL_Email,18/2/2023-9:50:25 PM,90
0.0,44.0,0.0,540.0,18/2/2023,18/2/2023-9:15:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,21:15:00,ETL_Email,18/2/2023-9:35:24 PM,90
0.0,44.0,0.0,540.0,18/2/2023,18/2/2023-9:00:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,21:00:00,ETL_Email,18/2/2023-9:20:29 PM,90
0.0,44.0,0.0,540.0,18/2/2023,18/2/2023-8:45:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,20:45:00,ETL_Email,18/2/2023-9:00:26 PM,90
0.0,44.0,0.0,540.0,18/2/2023,18/2/2023-8:30:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,Light  ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,20:30:00,ETL_Email,18/2/2023-8:50:25 PM,90
0.0,44.0,0.0,540.0,18/2/2023,18/2/2023-8:15:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,Moderate ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,20:15:00,ETL_Email,18/2/2023-8:35:32 PM,90
0.0,44.0,0.0,540.0,18/2/2023,18/2/2023-8:00:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,Moderate ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,20:00:00,ETL_Email,18/2/2023-8:20:32 PM,90
1.5,44.0,1.5,540.0,18/2/2023,18/2/2023-7:45:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,44.0,,Heavy ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,19:45:00,ETL_Email,18/2/2023-8:05:27 PM,90
12.5,42.5,12.5,538.5,18/2/2023,18/2/2023-7:30:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,42.5,,Heavy ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,19:30:00,ETL_Email,18/2/2023-7:50:28 PM,90
9.0,30.0,9.0,526.0,18/2/2023,18/2/2023-7:15:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,30.0,,Moderate ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,19:15:00,ETL_Email,18/2/2023-7:35:28 PM,90
11.0,21.0,11.0,517.0,18/2/2023,18/2/2023-7:00:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,21.0,,Moderate ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,19:00:00,ETL_Email,18/2/2023-7:20:29 PM,90
5.0,10.0,5.0,506.0,18/2/2023,18/2/2023-6:45:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,10.0,,Light  ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,18:45:00,ETL_Email,18/2/2023-7:00:29 PM,90
2.0,5.0,2.0,501.0,18/2/2023,18/2/2023-6:30:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,5.0,,Light  ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,18:30:00,ETL_Email,18/2/2023-6:50:24 PM,90
3.0,3.0,3.0,499.0,18/2/2023,18/2/2023-6:15:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,3.0,,Light  ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,18:15:00,ETL_Email,18/2/2023-6:35:25 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-6:00:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,18:00:00,ETL_Email,18/2/2023-6:15:28 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-5:45:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,17:45:00,ETL_Email,18/2/2023-6:10:23 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-5:30:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,17:30:00,ETL_Email,18/2/2023-5:45:28 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-5:15:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,17:15:00,ETL_Email,18/2/2023-5:35:31 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-5:00:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,17:00:00,ETL_Email,18/2/2023-5:25:35 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-4:45:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,16:45:00,ETL_Email,18/2/2023-5:10:56 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-4:30:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,16:30:00,ETL_Email,18/2/2023-5:10:56 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-4:15:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,16:15:00,ETL_Email,18/2/2023-4:46:07 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-4:00:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,16:00:00,ETL_Email,18/2/2023-4:46:07 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-2:15:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,14:15:00,ETL_Email,18/2/2023-2:35:22 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-2:00:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,14:00:00,ETL_Email,18/2/2023-2:25:18 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-1:45:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,13:45:00,ETL_Email,18/2/2023-2:10:18 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-1:30:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,13:30:00,ETL_Email,18/2/2023-1:50:28 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-1:15:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,13:15:00,ETL_Email,18/2/2023-1:35:21 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-1:00:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,13:00:00,ETL_Email,18/2/2023-1:25:17 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-12:45:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,12:45:00,ETL_Email,18/2/2023-1:05:24 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-12:30:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,12:30:00,ETL_Email,18/2/2023-12:55:18 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-12:15:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,12:15:00,ETL_Email,18/2/2023-12:40:20 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-12:00:00 PM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,12:00:00,ETL_Email,18/2/2023-12:20:25 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-11:45:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,11:45:00,ETL_Email,18/2/2023-12:10:19 PM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-11:30:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,11:30:00,ETL_Email,18/2/2023-11:55:20 AM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-11:15:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,11:15:00,ETL_Email,18/2/2023-11:30:26 AM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-11:00:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,11:00:00,ETL_Email,18/2/2023-11:25:19 AM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-10:45:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,10:45:00,ETL_Email,18/2/2023-11:05:21 AM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-10:30:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,10:30:00,ETL_Email,18/2/2023-10:50:21 AM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-10:15:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,10:15:00,ETL_Email,18/2/2023-10:35:23 AM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-10:00:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,10:00:00,ETL_Email,18/2/2023-10:25:21 AM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-9:45:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,09:45:00,ETL_Email,18/2/2023-10:10:22 AM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-9:30:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,09:30:00,ETL_Email,18/2/2023-9:50:21 AM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-9:15:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,09:15:00,ETL_Email,18/2/2023-9:40:26 AM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-9:00:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,09:00:00,ETL_Email,18/2/2023-9:20:20 AM,90
0.0,0.0,0.0,496.0,18/2/2023,18/2/2023-8:45:00 AM,Gombak     ,60,3.183694,10,101.7727,Sungai Klang,30,,BGBK0030,3117080,3117080,,ON,0.0,,No Rainfall ,Selangor  ,BKTANTARABANGSA,3117080_,Sg. Klang,08:45:00,ETL_Email,18/2/2023-9:10:19 AM,90
